NU_ANO_CENSO,NO_REGIAO,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_LOCALIZACAO,SUM_MAT_QT_BAS,SUM_MAT_FUND_AI,SUM_MAT_BAS_ND,SUM_MAT_BAS_BRANCA,SUM_MAT_BAS_PRETA,SUM_MAT_BAS_PARDA,SUM_MAT_BAS_AMARELA,SUM_MAT_BAS_INDIGENA
2016.0,Norte,3.0,0.0,2.0,951180.0,507049.0,328672.0,48226.0,17730.0,489732.0,2322.0,64498.0
2016.0,Norte,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Norte,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Norte,4.0,1.0,1.0,409991.0,139994.0,143823.0,82627.0,6294.0,174551.0,2014.0,682.0
2016.0,Norte,4.0,1.0,2.0,2424.0,918.0,757.0,422.0,44.0,1191.0,3.0,7.0
2016.0,Norte,4.0,2.0,1.0,1275.0,236.0,646.0,119.0,14.0,491.0,3.0,2.0
2016.0,Norte,4.0,2.0,2.0,2540.0,0.0,1013.0,326.0,76.0,1061.0,7.0,57.0
2016.0,Norte,4.0,3.0,1.0,5768.0,2147.0,1469.0,2428.0,57.0,1779.0,27.0,8.0
2016.0,Norte,4.0,3.0,2.0,38.0,0.0,12.0,1.0,2.0,22.0,1.0,0.0
2016.0,Norte,4.0,4.0,1.0,45724.0,14108.0,11910.0,11127.0,769.0,21597.0,268.0,53.0
2016.0,Norte,4.0,4.0,2.0,1877.0,776.0,521.0,318.0,54.0,951.0,5.0,28.0
2016.0,Sudeste,1.0,0.0,1.0,106339.0,5296.0,37498.0,37600.0,4901.0,25372.0,813.0,155.0
2016.0,Sudeste,1.0,0.0,2.0,25871.0,0.0,5139.0,10200.0,1310.0,8912.0,106.0,204.0
2016.0,Sudeste,2.0,0.0,1.0,6992009.0,1025452.0,1579120.0,2748667.0,335235.0,2297303.0,22050.0,9634.0
2016.0,Sudeste,2.0,0.0,2.0,168396.0,27556.0,39471.0,56474.0,7763.0,59239.0,594.0,4855.0
2016.0,Sudeste,3.0,0.0,1.0,7361807.0,3286403.0,1502819.0,3067918.0,366592.0,2398890.0,18493.0,7095.0
2016.0,Sudeste,3.0,0.0,2.0,479257.0,267197.0,127245.0,162653.0,21193.0,165830.0,1146.0,1190.0
2016.0,Sudeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Sudeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Sudeste,4.0,1.0,1.0,3240263.0,1015267.0,987142.0,1744993.0,78167.0,405586.0,22176.0,2199.0
2016.0,Sudeste,4.0,1.0,2.0,11297.0,4599.0,4107.0,4885.0,302.0,1955.0,41.0,7.0
2016.0,Sudeste,4.0,2.0,1.0,120997.0,5450.0,33791.0,48090.0,5612.0,33081.0,370.0,53.0
2016.0,Sudeste,4.0,2.0,2.0,2320.0,0.0,672.0,682.0,94.0,852.0,11.0,9.0
2016.0,Sudeste,4.0,3.0,1.0,39587.0,14463.0,8573.0,25277.0,630.0,4924.0,172.0,11.0
2016.0,Sudeste,4.0,4.0,1.0,793370.0,175870.0,314018.0,339857.0,19693.0,115295.0,4029.0,478.0
2016.0,Sudeste,4.0,4.0,2.0,8676.0,2350.0,2094.0,3986.0,338.0,2208.0,43.0,7.0
2016.0,Sul,1.0,0.0,1.0,62638.0,492.0,28129.0,28650.0,1282.0,4281.0,227.0,69.0
2016.0,Sul,1.0,0.0,2.0,6374.0,0.0,2170.0,3599.0,128.0,448.0,6.0,23.0
2016.0,Sul,2.0,0.0,1.0,2414865.0,334676.0,695696.0,1356017.0,56751.0,296927.0,5384.0,4090.0
2016.0,Sul,2.0,0.0,2.0,141522.0,31999.0,30438.0,81546.0,1789.0,14428.0,399.0,12922.0
2016.0,Sul,3.0,0.0,1.0,2469009.0,1186265.0,571925.0,1538932.0,59671.0,288535.0,6774.0,3172.0
2016.0,Sul,3.0,0.0,2.0,253860.0,143472.0,58567.0,167720.0,4615.0,21184.0,648.0,1126.0
2016.0,Sul,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Sul,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Sul,4.0,1.0,1.0,758548.0,186538.0,237642.0,471615.0,9848.0,34244.0,4728.0,471.0
2016.0,Sul,4.0,1.0,2.0,1136.0,273.0,385.0,673.0,9.0,61.0,8.0,0.0
2016.0,Sul,4.0,2.0,1.0,35358.0,2478.0,8059.0,23554.0,1675.0,2014.0,42.0,14.0
2016.0,Sul,4.0,2.0,2.0,521.0,7.0,140.0,355.0,9.0,16.0,1.0,0.0
2016.0,Sul,4.0,3.0,1.0,15642.0,6548.0,4062.0,10444.0,344.0,628.0,160.0,4.0
2016.0,Sul,4.0,3.0,2.0,582.0,0.0,44.0,484.0,18.0,36.0,0.0,0.0
2016.0,Sul,4.0,4.0,1.0,306789.0,91042.0,90453.0,191902.0,5793.0,17442.0,994.0,205.0
2016.0,Sul,4.0,4.0,2.0,1332.0,210.0,406.0,745.0,51.0,119.0,11.0,0.0
2017.0,Centro-Oeste,1.0,0.0,1.0,27567.0,258.0,11719.0,6148.0,1124.0,8213.0,302.0,61.0
2017.0,Centro-Oeste,1.0,0.0,2.0,6841.0,0.0,3042.0,1565.0,159.0,1939.0,94.0,42.0
2017.0,Centro-Oeste,2.0,0.0,1.0,1481684.0,263631.0,674321.0,270259.0,29969.0,495281.0,6641.0,5213.0
2017.0,Centro-Oeste,2.0,0.0,2.0,93171.0,23889.0,46582.0,12015.0,1515.0,22205.0,216.0,10638.0
2017.0,Centro-Oeste,3.0,0.0,1.0,1220402.0,599329.0,356756.0,312361.0,26190.0,515727.0,4746.0,4622.0
2017.0,Centro-Oeste,3.0,0.0,2.0,139438.0,72410.0,48010.0,21748.0,2427.0,40438.0,675.0,26140.0
2017.0,Centro-Oeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,Centro-Oeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,Centro-Oeste,4.0,1.0,1.0,525298.0,178230.0,180321.0,210587.0,7318.0,122558.0,4084.0,430.0
2017.0,Centro-Oeste,4.0,1.0,2.0,1922.0,325.0,823.0,290.0,46.0,737.0,21.0,5.0
2017.0,Centro-Oeste,4.0,2.0,1.0,6104.0,1753.0,2879.0,1720.0,94.0,1381.0,27.0,3.0
2017.0,Centro-Oeste,4.0,2.0,2.0,652.0,0.0,283.0,165.0,11.0,183.0,6.0,4.0
2017.0,Centro-Oeste,4.0,3.0,1.0,12777.0,4135.0,3774.0,5855.0,150.0,2839.0,108.0,51.0
2017.0,Centro-Oeste,4.0,4.0,1.0,121936.0,31944.0,38254.0,43738.0,2904.0,36163.0,716.0,161.0
2017.0,Centro-Oeste,4.0,4.0,2.0,2195.0,418.0,643.0,593.0,34.0,786.0,6.0,133.0
2017.0,Nordeste,1.0,0.0,1.0,107985.0,385.0,39837.0,20052.0,4672.0,42596.0,572.0,256.0
2017.0,Nordeste,1.0,0.0,2.0,14774.0,61.0,5634.0,2103.0,609.0,6309.0,74.0,45.0
2017.0,Nordeste,2.0,0.0,1.0,3158128.0,111891.0,1019481.0,344744.0,171811.0,1602680.0,11994.0,7418.0
2017.0,Nordeste,2.0,0.0,2.0,231276.0,25387.0,72079.0,18332.0,8300.0,96536.0,641.0,35388.0
2017.0,Nordeste,3.0,0.0,1.0,5592847.0,2256271.0,1727501.0,677858.0,188279.0,2967286.0,19363.0,12560.0
2017.0,Nordeste,3.0,0.0,2.0,2781010.0,1246201.0,881130.0,283581.0,90434.0,1501539.0,9826.0,14500.0
2017.0,Nordeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,Nordeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,Nordeste,4.0,1.0,1.0,2154915.0,834412.0,873301.0,463754.0,49085.0,757749.0,8804.0,2222.0
2017.0,Nordeste,4.0,1.0,2.0,16478.0,8135.0,5609.0,3486.0,500.0,6733.0,63.0,87.0
2017.0,Nordeste,4.0,2.0,1.0,40429.0,10212.0,14165.0,4979.0,2632.0,18443.0,188.0,22.0
2017.0,Nordeste,4.0,2.0,2.0,13605.0,706.0,6117.0,1267.0,468.0,5683.0,43.0,27.0
2017.0,Nordeste,4.0,3.0,1.0,17212.0,5943.0,7036.0,5308.0,165.0,4660.0,35.0,8.0
2017.0,Nordeste,4.0,3.0,2.0,2035.0,688.0,1267.0,297.0,38.0,425.0,5.0,3.0
2017.0,Nordeste,4.0,4.0,1.0,196894.0,68199.0,62320.0,42432.0,6505.0,84636.0,832.0,169.0
2017.0,Nordeste,4.0,4.0,2.0,11039.0,2996.0,3226.0,1234.0,294.0,6247.0,30.0,8.0
2017.0,Norte,1.0,0.0,1.0,38863.0,852.0,12904.0,5368.0,1094.0,18297.0,164.0,1036.0
2017.0,Norte,1.0,0.0,2.0,3573.0,0.0,984.0,556.0,191.0,1803.0,22.0,17.0
2017.0,Norte,2.0,0.0,1.0,1580524.0,222024.0,465833.0,159370.0,31482.0,908891.0,4160.0,10788.0
2017.0,Norte,2.0,0.0,2.0,207125.0,43365.0,58344.0,10430.0,3311.0,93546.0,540.0,40954.0
2017.0,Norte,3.0,0.0,1.0,1767749.0,868364.0,582162.0,174846.0,28749.0,967240.0,4246.0,10506.0
2017.0,Norte,3.0,0.0,2.0,959969.0,500866.0,332216.0,46986.0,17570.0,492141.0,2111.0,68945.0
2017.0,Norte,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,Norte,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,Norte,4.0,1.0,1.0,397088.0,136453.0,136399.0,83611.0,6019.0,168435.0,1864.0,760.0
2017.0,Norte,4.0,1.0,2.0,2334.0,858.0,761.0,413.0,39.0,1115.0,3.0,3.0
2017.0,Norte,4.0,2.0,1.0,1388.0,263.0,583.0,169.0,46.0,586.0,2.0,2.0
2017.0,Norte,4.0,2.0,2.0,2142.0,0.0,902.0,263.0,68.0,852.0,6.0,51.0
2017.0,Norte,4.0,3.0,1.0,6011.0,2199.0,1661.0,2518.0,57.0,1731.0,33.0,11.0
2017.0,Norte,4.0,3.0,2.0,34.0,0.0,10.0,1.0,2.0,20.0,1.0,0.0
2017.0,Norte,4.0,4.0,1.0,42003.0,13404.0,10537.0,10543.0,694.0,19960.0,222.0,47.0
2017.0,Norte,4.0,4.0,2.0,2098.0,866.0,490.0,384.0,60.0,1120.0,4.0,40.0
2017.0,Sudeste,1.0,0.0,1.0,104564.0,5262.0,32180.0,39319.0,5251.0,26778.0,877.0,159.0
2017.0,Sudeste,1.0,0.0,2.0,26647.0,0.0,4301.0,10918.0,1452.0,9772.0,117.0,87.0
2017.0,Sudeste,2.0,0.0,1.0,6776615.0,1013618.0,1474104.0,2676755.0,328388.0,2268850.0,19527.0,8991.0
2017.0,Sudeste,2.0,0.0,2.0,163839.0,26990.0,36812.0,55195.0,7656.0,58567.0,541.0,5068.0
2017.0,Sudeste,3.0,0.0,1.0,7404667.0,3298946.0,1525712.0,3075853.0,367050.0,2411650.0,17922.0,6480.0
2017.0,Sudeste,3.0,0.0,2.0,468373.0,260033.0,120364.0,161482.0,20558.0,163659.0,1039.0,1271.0
2017.0,Sudeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,Sudeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,Sudeste,4.0,1.0,1.0,3228555.0,1021123.0,975894.0,1745350.0,76517.0,407493.0,21187.0,2114.0
2017.0,Sudeste,4.0,1.0,2.0,10826.0,4538.0,4159.0,4642.0,239.0,1752.0,29.0,5.0
2017.0,Sudeste,4.0,2.0,1.0,75328.0,4188.0,18755.0,26952.0,4374.0,24826.0,366.0,55.0
2017.0,Sudeste,4.0,2.0,2.0,3578.0,0.0,876.0,841.0,183.0,1642.0,22.0,14.0
2017.0,Sudeste,4.0,3.0,1.0,75051.0,13863.0,23081.0,39260.0,1617.0,10716.0,356.0,21.0
2017.0,Sudeste,4.0,3.0,2.0,290.0,0.0,94.0,155.0,4.0,37.0,0.0,0.0
2017.0,Sudeste,4.0,4.0,1.0,797625.0,176658.0,324236.0,334143.0,19412.0,115634.0,3758.0,442.0
2017.0,Sudeste,4.0,4.0,2.0,8383.0,2483.0,2086.0,3931.0,306.0,2023.0,29.0,8.0
2017.0,Sul,1.0,0.0,1.0,59657.0,466.0,22306.0,31103.0,1394.0,4568.0,222.0,64.0
2017.0,Sul,1.0,0.0,2.0,6011.0,0.0,1789.0,3693.0,91.0,410.0,9.0,19.0
2017.0,Sul,2.0,0.0,1.0,2390913.0,323626.0,651051.0,1364370.0,60490.0,305928.0,5060.0,4014.0
2017.0,Sul,2.0,0.0,2.0,139539.0,30625.0,27237.0,81803.0,1867.0,14602.0,390.0,13640.0
2017.0,Sul,3.0,0.0,1.0,2517172.0,1183046.0,570459.0,1581156.0,62093.0,293713.0,6739.0,3012.0
2017.0,Sul,3.0,0.0,2.0,250109.0,137458.0,55414.0,167536.0,4497.0,20793.0,651.0,1218.0
2017.0,Sul,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,Sul,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,Sul,4.0,1.0,1.0,741090.0,183772.0,227866.0,465236.0,9115.0,34439.0,4006.0,428.0
2017.0,Sul,4.0,1.0,2.0,1052.0,296.0,252.0,713.0,11.0,67.0,8.0,1.0
2017.0,Sul,4.0,2.0,1.0,34959.0,2650.0,8526.0,22459.0,1727.0,2192.0,44.0,11.0
2017.0,Sul,4.0,2.0,2.0,666.0,4.0,173.0,446.0,11.0,35.0,1.0,0.0
2017.0,Sul,4.0,3.0,1.0,15973.0,6377.0,3701.0,11117.0,353.0,666.0,133.0,3.0
2017.0,Sul,4.0,3.0,2.0,647.0,0.0,46.0,540.0,19.0,42.0,0.0,0.0
2017.0,Sul,4.0,4.0,1.0,314735.0,94898.0,89098.0,201064.0,5194.0,18110.0,1067.0,202.0
2017.0,Sul,4.0,4.0,2.0,1714.0,297.0,494.0,986.0,63.0,157.0,12.0,2.0
2018.0,Centro-Oeste,1.0,0.0,1.0,27789.0,257.0,11617.0,6688.0,1037.0,8123.0,263.0,61.0
2018.0,Centro-Oeste,1.0,0.0,2.0,8042.0,0.0,3517.0,1869.0,206.0,2316.0,98.0,36.0
2018.0,Centro-Oeste,2.0,0.0,1.0,1500505.0,261465.0,673101.0,275407.0,31025.0,509383.0,5751.0,5838.0
2018.0,Centro-Oeste,2.0,0.0,2.0,94774.0,24003.0,46488.0,12266.0,1614.0,22867.0,194.0,11345.0
2018.0,Centro-Oeste,3.0,0.0,1.0,1235479.0,606715.0,367050.0,311013.0,26094.0,521997.0,4523.0,4802.0
2018.0,Centro-Oeste,3.0,0.0,2.0,135730.0,70443.0,47348.0,20662.0,2217.0,38604.0,833.0,26066.0
2018.0,Centro-Oeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Centro-Oeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Centro-Oeste,4.0,1.0,1.0,523803.0,179250.0,175412.0,213284.0,7271.0,123480.0,3983.0,373.0
2018.0,Centro-Oeste,4.0,1.0,2.0,2117.0,369.0,794.0,379.0,42.0,888.0,9.0,5.0
2018.0,Centro-Oeste,4.0,2.0,1.0,4245.0,1111.0,1215.0,1652.0,48.0,1320.0,7.0,3.0
2018.0,Centro-Oeste,4.0,2.0,2.0,604.0,0.0,255.0,170.0,4.0,170.0,1.0,4.0
2018.0,Centro-Oeste,4.0,3.0,1.0,11383.0,3709.0,3386.0,5394.0,106.0,2343.0,112.0,42.0
2018.0,Centro-Oeste,4.0,4.0,1.0,124378.0,33100.0,38605.0,44182.0,2999.0,37683.0,735.0,174.0
2018.0,Centro-Oeste,4.0,4.0,2.0,2083.0,414.0,502.0,587.0,40.0,811.0,10.0,133.0
2018.0,Nordeste,1.0,0.0,1.0,115088.0,388.0,38536.0,21254.0,5591.0,48785.0,620.0,302.0
2018.0,Nordeste,1.0,0.0,2.0,17633.0,70.0,6384.0,2803.0,665.0,7662.0,72.0,47.0
2018.0,Nordeste,2.0,0.0,1.0,3084696.0,100016.0,912717.0,355961.0,174013.0,1620820.0,13091.0,8094.0
2018.0,Nordeste,2.0,0.0,2.0,231935.0,23379.0,67137.0,19181.0,9063.0,101274.0,645.0,34635.0
2018.0,Nordeste,3.0,0.0,1.0,5580475.0,2220959.0,1720692.0,669026.0,187146.0,2970994.0,19522.0,13095.0
2018.0,Nordeste,3.0,0.0,2.0,2711659.0,1189049.0,869257.0,272173.0,86932.0,1459304.0,8833.0,15160.0
2018.0,Nordeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Nordeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Nordeste,4.0,1.0,1.0,2187786.0,852953.0,877263.0,470123.0,50239.0,779161.0,8765.0,2235.0
2018.0,Nordeste,4.0,1.0,2.0,16822.0,8305.0,5670.0,3362.0,489.0,7154.0,60.0,87.0
2018.0,Nordeste,4.0,2.0,1.0,39444.0,9142.0,14572.0,4277.0,2753.0,17652.0,171.0,19.0
2018.0,Nordeste,4.0,2.0,2.0,14075.0,684.0,6563.0,1320.0,473.0,5657.0,44.0,18.0
2018.0,Nordeste,4.0,3.0,1.0,17744.0,6503.0,6772.0,6056.0,168.0,4703.0,36.0,9.0
2018.0,Nordeste,4.0,3.0,2.0,2046.0,665.0,1202.0,290.0,57.0,491.0,5.0,1.0
2018.0,Nordeste,4.0,4.0,1.0,182408.0,62629.0,55691.0,39524.0,6087.0,80266.0,708.0,132.0
2018.0,Nordeste,4.0,4.0,2.0,11631.0,2948.0,3347.0,1398.0,331.0,6465.0,81.0,9.0
2018.0,Norte,1.0,0.0,1.0,44265.0,786.0,14121.0,6343.0,1140.0,21456.0,174.0,1031.0
2018.0,Norte,1.0,0.0,2.0,3751.0,0.0,958.0,614.0,179.0,1955.0,27.0,18.0
2018.0,Norte,2.0,0.0,1.0,1558439.0,210976.0,435858.0,162686.0,31477.0,913346.0,4171.0,10901.0
2018.0,Norte,2.0,0.0,2.0,209812.0,41126.0,56114.0,9961.0,3477.0,96067.0,538.0,43655.0
2018.0,Norte,3.0,0.0,1.0,1765537.0,857046.0,577629.0,176000.0,28422.0,968270.0,4173.0,11043.0
2018.0,Norte,3.0,0.0,2.0,951067.0,489053.0,336863.0,44429.0,17085.0,474468.0,2013.0,76209.0
2018.0,Norte,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Norte,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Norte,4.0,1.0,1.0,386953.0,133494.0,131251.0,81033.0,6063.0,166026.0,1746.0,834.0
2018.0,Norte,4.0,1.0,2.0,1823.0,820.0,724.0,327.0,30.0,737.0,2.0,3.0
2018.0,Norte,4.0,2.0,1.0,4233.0,278.0,1780.0,1299.0,40.0,1102.0,4.0,8.0
2018.0,Norte,4.0,2.0,2.0,2604.0,483.0,909.0,313.0,85.0,1243.0,7.0,47.0
2018.0,Norte,4.0,3.0,1.0,7245.0,2630.0,2028.0,2913.0,74.0,2173.0,44.0,13.0
2018.0,Norte,4.0,3.0,2.0,16.0,0.0,4.0,1.0,1.0,10.0,0.0,0.0
2018.0,Norte,4.0,4.0,1.0,53579.0,18500.0,13303.0,13070.0,900.0,25999.0,229.0,78.0
2018.0,Norte,4.0,4.0,2.0,3166.0,1157.0,589.0,694.0,90.0,1730.0,12.0,51.0
2018.0,Sudeste,1.0,0.0,1.0,106536.0,5289.0,29640.0,43128.0,5234.0,27140.0,1136.0,258.0
2018.0,Sudeste,1.0,0.0,2.0,19763.0,0.0,3008.0,8079.0,980.0,7589.0,77.0,30.0
2018.0,Sudeste,2.0,0.0,1.0,6622676.0,1007908.0,1435668.0,2605108.0,323305.0,2232354.0,17977.0,8264.0
2018.0,Sudeste,2.0,0.0,2.0,159872.0,25206.0,36646.0,53543.0,7197.0,56683.0,477.0,5326.0
2018.0,Sudeste,3.0,0.0,1.0,7458143.0,3286269.0,1569362.0,3070059.0,367300.0,2427291.0,17834.0,6297.0
2018.0,Sudeste,3.0,0.0,2.0,453185.0,247474.0,117276.0,155968.0,19394.0,158288.0,1012.0,1247.0
2018.0,Sudeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Sudeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Sudeste,4.0,1.0,1.0,3268227.0,1043572.0,985778.0,1762588.0,74505.0,422454.0,21033.0,1869.0
2018.0,Sudeste,4.0,1.0,2.0,11316.0,4687.0,4340.0,4802.0,283.0,1854.0,32.0,5.0
2018.0,Sudeste,4.0,2.0,1.0,118838.0,5519.0,35355.0,44650.0,5636.0,32635.0,474.0,88.0
2018.0,Sudeste,4.0,2.0,2.0,4588.0,0.0,998.0,1336.0,206.0,2004.0,22.0,22.0
2018.0,Sudeste,4.0,3.0,1.0,39689.0,14537.0,8582.0,25617.0,656.0,4559.0,257.0,18.0
2018.0,Sudeste,4.0,3.0,2.0,241.0,82.0,49.0,106.0,14.0,72.0,0.0,0.0
2018.0,Sudeste,4.0,4.0,1.0,800893.0,170048.0,332398.0,325632.0,19802.0,118943.0,3676.0,442.0
2018.0,Sudeste,4.0,4.0,2.0,10973.0,3839.0,3399.0,5067.0,319.0,2138.0,41.0,9.0
2018.0,Sul,1.0,0.0,1.0,62259.0,461.0,21617.0,33710.0,1575.0,5058.0,220.0,79.0
2018.0,Sul,1.0,0.0,2.0,5952.0,0.0,1706.0,3732.0,79.0,411.0,12.0,12.0
2018.0,Sul,2.0,0.0,1.0,2349720.0,308571.0,554612.0,1402792.0,65513.0,318184.0,4682.0,3937.0
2018.0,Sul,2.0,0.0,2.0,133987.0,28235.0,24021.0,79453.0,1987.0,14224.0,308.0,13994.0
2018.0,Sul,3.0,0.0,1.0,2564067.0,1183290.0,575283.0,1611298.0,64716.0,302906.0,6716.0,3148.0
2018.0,Sul,3.0,0.0,2.0,247782.0,133748.0,54442.0,166189.0,4468.0,20761.0,589.0,1333.0
2018.0,Sul,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Sul,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Sul,4.0,1.0,1.0,767491.0,188080.0,232128.0,483945.0,9833.0,37294.0,3798.0,493.0
2018.0,Sul,4.0,1.0,2.0,1280.0,362.0,258.0,922.0,16.0,74.0,10.0,0.0
2018.0,Sul,4.0,2.0,1.0,41189.0,3124.0,11669.0,24923.0,1890.0,2641.0,52.0,14.0
2018.0,Sul,4.0,2.0,2.0,719.0,4.0,152.0,509.0,16.0,41.0,1.0,0.0
2018.0,Sul,4.0,3.0,1.0,15993.0,6233.0,3539.0,11386.0,164.0,782.0,116.0,6.0
2018.0,Sul,4.0,3.0,2.0,697.0,0.0,63.0,587.0,12.0,35.0,0.0,0.0
2018.0,Sul,4.0,4.0,1.0,311084.0,94683.0,94463.0,194163.0,5213.0,15986.0,1071.0,188.0
2018.0,Sul,4.0,4.0,2.0,1843.0,324.0,606.0,1040.0,35.0,148.0,11.0,3.0
2019.0,Centro-Oeste,1.0,0.0,1.0,28744.0,262.0,11637.0,7441.0,1026.0,8361.0,218.0,61.0
2019.0,Centro-Oeste,1.0,0.0,2.0,7857.0,0.0,3058.0,1923.0,216.0,2543.0,77.0,40.0
2019.0,Centro-Oeste,2.0,0.0,1.0,1464077.0,246498.0,693026.0,258806.0,29037.0,473023.0,4615.0,5570.0
2019.0,Centro-Oeste,2.0,0.0,2.0,95547.0,24274.0,46934.0,12008.0,1535.0,22463.0,209.0,12398.0
2019.0,Centro-Oeste,3.0,0.0,1.0,1260934.0,619568.0,387996.0,309584.0,26099.0,528152.0,4197.0,4906.0
2019.0,Centro-Oeste,3.0,0.0,2.0,132417.0,68258.0,46415.0,19674.0,2090.0,37644.0,581.0,26013.0
2019.0,Centro-Oeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Centro-Oeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Centro-Oeste,4.0,1.0,1.0,533192.0,180685.0,179753.0,217099.0,7178.0,124814.0,3912.0,436.0
2019.0,Centro-Oeste,4.0,1.0,2.0,1838.0,348.0,654.0,306.0,36.0,832.0,6.0,4.0
2019.0,Centro-Oeste,4.0,2.0,1.0,3142.0,839.0,861.0,1178.0,50.0,1044.0,8.0,1.0
2019.0,Centro-Oeste,4.0,2.0,2.0,397.0,0.0,251.0,55.0,3.0,86.0,2.0,0.0
2019.0,Centro-Oeste,4.0,3.0,1.0,11650.0,3736.0,3885.0,4962.0,113.0,2554.0,94.0,42.0
2019.0,Centro-Oeste,4.0,4.0,1.0,124489.0,32447.0,35880.0,45989.0,3005.0,38714.0,714.0,187.0
2019.0,Centro-Oeste,4.0,4.0,2.0,2379.0,437.0,696.0,691.0,47.0,810.0,9.0,126.0
2019.0,Nordeste,1.0,0.0,1.0,113064.0,403.0,34701.0,21423.0,5572.0,50473.0,597.0,298.0
2019.0,Nordeste,1.0,0.0,2.0,17561.0,77.0,5707.0,2554.0,745.0,8445.0,58.0,52.0
