NU_ANO_CENSO,NO_REGIAO,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_LOCALIZACAO,SUM_MAT_QT_BAS,SUM_MAT_FUND_AI,SUM_MAT_BAS_ND,SUM_MAT_BAS_BRANCA,SUM_MAT_BAS_PRETA,SUM_MAT_BAS_PARDA,SUM_MAT_BAS_AMARELA,SUM_MAT_BAS_INDIGENA
2019.0,Nordeste,2.0,0.0,1.0,2884167.0,92094.0,811533.0,343743.0,158210.0,1552025.0,10999.0,7657.0
2019.0,Nordeste,2.0,0.0,2.0,229217.0,22458.0,60497.0,19416.0,9479.0,103243.0,666.0,35916.0
2019.0,Nordeste,3.0,0.0,1.0,5589650.0,2186017.0,1740444.0,655894.0,185614.0,2974488.0,19784.0,13426.0
2019.0,Nordeste,3.0,0.0,2.0,2629883.0,1129241.0,862311.0,255878.0,82558.0,1405031.0,8058.0,16047.0
2019.0,Nordeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Nordeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Nordeste,4.0,1.0,1.0,2207255.0,855451.0,892873.0,467441.0,51292.0,785099.0,8462.0,2088.0
2019.0,Nordeste,4.0,1.0,2.0,17202.0,8625.0,5723.0,3469.0,537.0,7333.0,61.0,79.0
2019.0,Nordeste,4.0,2.0,1.0,43802.0,9524.0,16264.0,4594.0,3316.0,19451.0,137.0,40.0
2019.0,Nordeste,4.0,2.0,2.0,14804.0,725.0,6662.0,1378.0,494.0,6183.0,45.0,42.0
2019.0,Nordeste,4.0,3.0,1.0,16547.0,5987.0,5976.0,5288.0,183.0,5059.0,34.0,7.0
2019.0,Nordeste,4.0,3.0,2.0,2046.0,677.0,1211.0,286.0,62.0,482.0,4.0,1.0
2019.0,Nordeste,4.0,4.0,1.0,191436.0,66151.0,61218.0,41599.0,6136.0,81702.0,657.0,124.0
2019.0,Nordeste,4.0,4.0,2.0,11842.0,3188.0,3505.0,1252.0,290.0,6717.0,71.0,7.0
2019.0,Norte,1.0,0.0,1.0,44246.0,829.0,12635.0,6505.0,1183.0,22692.0,163.0,1068.0
2019.0,Norte,1.0,0.0,2.0,3545.0,0.0,691.0,623.0,184.0,1994.0,27.0,26.0
2019.0,Norte,2.0,0.0,1.0,1512093.0,198353.0,397103.0,160113.0,31785.0,907829.0,4097.0,11166.0
2019.0,Norte,2.0,0.0,2.0,208328.0,38325.0,54135.0,9332.0,3371.0,96243.0,477.0,44770.0
2019.0,Norte,3.0,0.0,1.0,1765682.0,853726.0,561374.0,176934.0,29307.0,981949.0,3863.0,12255.0
2019.0,Norte,3.0,0.0,2.0,930446.0,471587.0,328291.0,41155.0,17211.0,462396.0,1830.0,79563.0
2019.0,Norte,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Norte,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Norte,4.0,1.0,1.0,384941.0,133379.0,127842.0,81658.0,5887.0,167045.0,1671.0,838.0
2019.0,Norte,4.0,1.0,2.0,1456.0,527.0,671.0,225.0,15.0,540.0,3.0,2.0
2019.0,Norte,4.0,2.0,1.0,4246.0,377.0,1761.0,1044.0,61.0,1367.0,6.0,7.0
2019.0,Norte,4.0,2.0,2.0,2722.0,471.0,704.0,404.0,102.0,1464.0,6.0,42.0
2019.0,Norte,4.0,3.0,1.0,7202.0,2805.0,1923.0,2844.0,75.0,2310.0,39.0,11.0
2019.0,Norte,4.0,3.0,2.0,72.0,7.0,31.0,10.0,2.0,28.0,1.0,0.0
2019.0,Norte,4.0,4.0,1.0,56568.0,20071.0,14499.0,13680.0,847.0,27232.0,214.0,96.0
2019.0,Norte,4.0,4.0,2.0,3116.0,1126.0,604.0,650.0,76.0,1725.0,12.0,49.0
2019.0,Sudeste,1.0,0.0,1.0,102331.0,5232.0,24842.0,42982.0,5850.0,27888.0,629.0,140.0
2019.0,Sudeste,1.0,0.0,2.0,15002.0,0.0,1995.0,6002.0,736.0,6163.0,59.0,47.0
2019.0,Sudeste,2.0,0.0,1.0,6358254.0,987762.0,1337501.0,2521332.0,316470.0,2158978.0,16260.0,7713.0
2019.0,Sudeste,2.0,0.0,2.0,156176.0,24390.0,33322.0,54023.0,7370.0,55831.0,419.0,5211.0
2019.0,Sudeste,3.0,0.0,1.0,7446611.0,3277092.0,1519618.0,3069761.0,372178.0,2460858.0,17921.0,6275.0
2019.0,Sudeste,3.0,0.0,2.0,435869.0,234540.0,112807.0,148534.0,18650.0,153743.0,921.0,1214.0
2019.0,Sudeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Sudeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Sudeste,4.0,1.0,1.0,3268710.0,1045316.0,999407.0,1739100.0,73145.0,434996.0,20231.0,1831.0
2019.0,Sudeste,4.0,1.0,2.0,11381.0,4824.0,4088.0,5204.0,279.0,1770.0,35.0,5.0
2019.0,Sudeste,4.0,2.0,1.0,126372.0,6260.0,37629.0,48633.0,5703.0,33869.0,451.0,87.0
2019.0,Sudeste,4.0,2.0,2.0,5457.0,0.0,962.0,1743.0,266.0,2447.0,22.0,17.0
2019.0,Sudeste,4.0,3.0,1.0,48403.0,17971.0,9756.0,31869.0,881.0,5599.0,278.0,20.0
2019.0,Sudeste,4.0,3.0,2.0,513.0,235.0,180.0,202.0,19.0,111.0,1.0,0.0
2019.0,Sudeste,4.0,4.0,1.0,853270.0,178001.0,274629.0,386926.0,24879.0,161504.0,4619.0,713.0
2019.0,Sudeste,4.0,4.0,2.0,9677.0,3676.0,3187.0,4511.0,246.0,1699.0,28.0,6.0
2019.0,Sul,1.0,0.0,1.0,66446.0,462.0,18047.0,39054.0,2108.0,6890.0,255.0,92.0
2019.0,Sul,1.0,0.0,2.0,6011.0,0.0,1524.0,3901.0,88.0,470.0,14.0,14.0
2019.0,Sul,2.0,0.0,1.0,2271036.0,310448.0,502737.0,1378508.0,65827.0,315753.0,4481.0,3730.0
2019.0,Sul,2.0,0.0,2.0,128138.0,27818.0,21625.0,77376.0,1899.0,13557.0,299.0,13382.0
2019.0,Sul,3.0,0.0,1.0,2592216.0,1189674.0,588508.0,1618046.0,66236.0,310281.0,6067.0,3078.0
2019.0,Sul,3.0,0.0,2.0,243913.0,129950.0,52441.0,164362.0,4333.0,20831.0,512.0,1434.0
2019.0,Sul,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Sul,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Sul,4.0,1.0,1.0,786382.0,189510.0,221886.0,509005.0,10737.0,40592.0,3671.0,491.0
2019.0,Sul,4.0,1.0,2.0,1313.0,391.0,302.0,914.0,14.0,73.0,10.0,0.0
2019.0,Sul,4.0,2.0,1.0,45152.0,3138.0,12883.0,26527.0,2398.0,3264.0,57.0,23.0
2019.0,Sul,4.0,2.0,2.0,804.0,2.0,148.0,587.0,17.0,51.0,0.0,1.0
2019.0,Sul,4.0,3.0,1.0,21168.0,7289.0,4158.0,15441.0,411.0,1011.0,137.0,10.0
2019.0,Sul,4.0,4.0,1.0,311950.0,94603.0,91557.0,197605.0,5103.0,16500.0,1006.0,179.0
2019.0,Sul,4.0,4.0,2.0,1889.0,361.0,756.0,951.0,34.0,130.0,17.0,1.0
2020.0,Centro-Oeste,1.0,0.0,1.0,28605.0,259.0,10276.0,7899.0,1135.0,9019.0,209.0,67.0
2020.0,Centro-Oeste,1.0,0.0,2.0,7812.0,0.0,2846.0,1991.0,222.0,2650.0,71.0,32.0
2020.0,Centro-Oeste,2.0,0.0,1.0,1438222.0,227305.0,705843.0,244119.0,27920.0,451349.0,3731.0,5260.0
2020.0,Centro-Oeste,2.0,0.0,2.0,90538.0,22693.0,44229.0,11177.0,1398.0,20965.0,189.0,12580.0
2020.0,Centro-Oeste,3.0,0.0,1.0,1283639.0,638080.0,404866.0,307912.0,26323.0,535620.0,4076.0,4842.0
2020.0,Centro-Oeste,3.0,0.0,2.0,128975.0,66585.0,45856.0,18714.0,1906.0,36339.0,486.0,25674.0
2020.0,Centro-Oeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,Centro-Oeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,Centro-Oeste,4.0,1.0,1.0,503542.0,172759.0,168136.0,207737.0,6617.0,117053.0,3601.0,398.0
2020.0,Centro-Oeste,4.0,1.0,2.0,1971.0,327.0,597.0,329.0,48.0,988.0,6.0,3.0
2020.0,Centro-Oeste,4.0,2.0,1.0,2488.0,785.0,785.0,895.0,32.0,768.0,6.0,2.0
2020.0,Centro-Oeste,4.0,2.0,2.0,439.0,0.0,312.0,62.0,4.0,57.0,0.0,4.0
2020.0,Centro-Oeste,4.0,3.0,1.0,13571.0,5022.0,5012.0,5584.0,139.0,2660.0,140.0,36.0
2020.0,Centro-Oeste,4.0,4.0,1.0,127705.0,32671.0,37710.0,46531.0,3090.0,39514.0,680.0,180.0
2020.0,Centro-Oeste,4.0,4.0,2.0,2349.0,392.0,713.0,689.0,49.0,761.0,5.0,132.0
2020.0,Nordeste,1.0,0.0,1.0,117991.0,434.0,33104.0,22486.0,6046.0,55412.0,652.0,291.0
2020.0,Nordeste,1.0,0.0,2.0,18612.0,61.0,5612.0,2824.0,841.0,9205.0,76.0,54.0
2020.0,Nordeste,2.0,0.0,1.0,2866058.0,86329.0,754148.0,342196.0,165394.0,1584933.0,11474.0,7913.0
2020.0,Nordeste,2.0,0.0,2.0,230792.0,20414.0,55621.0,19396.0,10486.0,109834.0,636.0,34819.0
2020.0,Nordeste,3.0,0.0,1.0,5553117.0,2148149.0,1777365.0,638405.0,183663.0,2919577.0,20317.0,13790.0
2020.0,Nordeste,3.0,0.0,2.0,2524482.0,1075579.0,852414.0,242381.0,77807.0,1326377.0,8636.0,16867.0
2020.0,Nordeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,Nordeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,Nordeste,4.0,1.0,1.0,2065503.0,816547.0,827430.0,447287.0,47527.0,733512.0,7841.0,1906.0
2020.0,Nordeste,4.0,1.0,2.0,16267.0,8054.0,5602.0,3266.0,544.0,6782.0,55.0,18.0
2020.0,Nordeste,4.0,2.0,1.0,44076.0,8747.0,15213.0,4703.0,3561.0,20379.0,186.0,34.0
2020.0,Nordeste,4.0,2.0,2.0,14701.0,635.0,6202.0,1378.0,506.0,6498.0,70.0,47.0
2020.0,Nordeste,4.0,3.0,1.0,15906.0,5741.0,5766.0,5027.0,186.0,4884.0,37.0,6.0
2020.0,Nordeste,4.0,3.0,2.0,1996.0,683.0,1185.0,276.0,61.0,471.0,3.0,0.0
2020.0,Nordeste,4.0,4.0,1.0,188609.0,65523.0,62404.0,40072.0,5721.0,79694.0,592.0,126.0
2020.0,Nordeste,4.0,4.0,2.0,11972.0,2972.0,3411.0,1404.0,315.0,6749.0,84.0,9.0
2020.0,Norte,1.0,0.0,1.0,37750.0,788.0,8827.0,5837.0,1042.0,20970.0,160.0,914.0
2020.0,Norte,1.0,0.0,2.0,4248.0,0.0,532.0,700.0,208.0,2740.0,35.0,33.0
2020.0,Norte,2.0,0.0,1.0,1483926.0,188138.0,374697.0,158547.0,31933.0,903886.0,4037.0,10826.0
2020.0,Norte,2.0,0.0,2.0,212155.0,36310.0,55375.0,9081.0,3388.0,98692.0,445.0,45174.0
2020.0,Norte,3.0,0.0,1.0,1776138.0,848174.0,567715.0,177440.0,29503.0,984451.0,3774.0,13255.0
2020.0,Norte,3.0,0.0,2.0,902673.0,451183.0,328046.0,38213.0,16216.0,439270.0,1712.0,79216.0
2020.0,Norte,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,Norte,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,Norte,4.0,1.0,1.0,359708.0,128861.0,120712.0,75934.0,5075.0,155784.0,1426.0,777.0
2020.0,Norte,4.0,1.0,2.0,1356.0,513.0,644.0,192.0,11.0,504.0,2.0,3.0
2020.0,Norte,4.0,2.0,1.0,4887.0,405.0,2318.0,942.0,63.0,1557.0,1.0,6.0
2020.0,Norte,4.0,2.0,2.0,2501.0,452.0,596.0,354.0,67.0,1443.0,6.0,35.0
2020.0,Norte,4.0,3.0,1.0,6818.0,2643.0,1708.0,2743.0,70.0,2253.0,39.0,5.0
2020.0,Norte,4.0,3.0,2.0,37.0,0.0,12.0,2.0,3.0,19.0,1.0,0.0
2020.0,Norte,4.0,4.0,1.0,56900.0,19741.0,13932.0,13588.0,810.0,28264.0,238.0,68.0
2020.0,Norte,4.0,4.0,2.0,2978.0,1096.0,448.0,637.0,61.0,1769.0,10.0,53.0
2020.0,Sudeste,1.0,0.0,1.0,106091.0,4905.0,23046.0,45827.0,6371.0,30140.0,566.0,141.0
2020.0,Sudeste,1.0,0.0,2.0,14636.0,0.0,1413.0,6425.0,775.0,5909.0,68.0,46.0
2020.0,Sudeste,2.0,0.0,1.0,6359198.0,961407.0,1403683.0,2507335.0,284689.0,2140452.0,15688.0,7351.0
2020.0,Sudeste,2.0,0.0,2.0,152665.0,21783.0,33515.0,53044.0,6566.0,54356.0,352.0,4832.0
2020.0,Sudeste,3.0,0.0,1.0,7449806.0,3284138.0,1479058.0,3081033.0,367422.0,2497914.0,17964.0,6415.0
2020.0,Sudeste,3.0,0.0,2.0,428185.0,229805.0,111322.0,145770.0,18079.0,150829.0,878.0,1307.0
2020.0,Sudeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,Sudeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,Sudeste,4.0,1.0,1.0,3155629.0,1034627.0,952342.0,1693128.0,67524.0,421941.0,18911.0,1783.0
2020.0,Sudeste,4.0,1.0,2.0,11661.0,4950.0,4091.0,5462.0,290.0,1780.0,34.0,4.0
2020.0,Sudeste,4.0,2.0,1.0,123628.0,5729.0,37712.0,46080.0,5609.0,33633.0,488.0,106.0
2020.0,Sudeste,4.0,2.0,2.0,5641.0,13.0,858.0,1899.0,273.0,2575.0,20.0,16.0
2020.0,Sudeste,4.0,3.0,1.0,57154.0,21851.0,11149.0,38733.0,1001.0,5961.0,281.0,29.0
2020.0,Sudeste,4.0,3.0,2.0,478.0,234.0,173.0,197.0,15.0,91.0,2.0,0.0
2020.0,Sudeste,4.0,4.0,1.0,852984.0,172672.0,204031.0,417582.0,28073.0,197595.0,4873.0,830.0
2020.0,Sudeste,4.0,4.0,2.0,9106.0,3392.0,2963.0,4271.0,232.0,1615.0,19.0,6.0
2020.0,Sul,1.0,0.0,1.0,64439.0,460.0,13944.0,40957.0,2520.0,6673.0,226.0,119.0
2020.0,Sul,1.0,0.0,2.0,5813.0,0.0,1293.0,3953.0,84.0,444.0,19.0,20.0
2020.0,Sul,2.0,0.0,1.0,2240970.0,301742.0,378413.0,1428433.0,71446.0,353713.0,4835.0,4130.0
2020.0,Sul,2.0,0.0,2.0,124976.0,26253.0,19611.0,76332.0,1803.0,13545.0,313.0,13372.0
2020.0,Sul,3.0,0.0,1.0,2608654.0,1206922.0,601737.0,1613899.0,67113.0,316894.0,6023.0,2988.0
2020.0,Sul,3.0,0.0,2.0,242942.0,129920.0,53467.0,162297.0,4183.0,20949.0,540.0,1506.0
2020.0,Sul,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,Sul,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,Sul,4.0,1.0,1.0,736802.0,183889.0,201970.0,481772.0,10174.0,38844.0,3539.0,503.0
2020.0,Sul,4.0,1.0,2.0,1486.0,326.0,305.0,1051.0,22.0,96.0,12.0,0.0
2020.0,Sul,4.0,2.0,1.0,44091.0,3313.0,12440.0,25475.0,2572.0,3534.0,46.0,24.0
2020.0,Sul,4.0,2.0,2.0,921.0,1.0,176.0,674.0,22.0,47.0,0.0,2.0
2020.0,Sul,4.0,3.0,1.0,20607.0,6932.0,4157.0,14930.0,439.0,941.0,133.0,7.0
2020.0,Sul,4.0,3.0,2.0,103.0,86.0,17.0,72.0,3.0,11.0,0.0,0.0
2020.0,Sul,4.0,4.0,1.0,322110.0,99577.0,97808.0,200913.0,5095.0,17149.0,939.0,206.0
2020.0,Sul,4.0,4.0,2.0,2505.0,438.0,1035.0,1280.0,25.0,150.0,14.0,1.0
2021.0,Centro-Oeste,1.0,0.0,1.0,28242.0,205.0,10296.0,7866.0,1049.0,8772.0,192.0,67.0
2021.0,Centro-Oeste,1.0,0.0,2.0,6832.0,0.0,2758.0,1758.0,135.0,2106.0,48.0,27.0
2021.0,Centro-Oeste,2.0,0.0,1.0,1435978.0,213696.0,750439.0,231626.0,26319.0,419281.0,3235.0,5078.0
2021.0,Centro-Oeste,2.0,0.0,2.0,99451.0,22814.0,52137.0,10963.0,1275.0,19809.0,144.0,15123.0
2021.0,Centro-Oeste,3.0,0.0,1.0,1281679.0,660775.0,411060.0,304864.0,26188.0,531076.0,3925.0,4566.0
2021.0,Centro-Oeste,3.0,0.0,2.0,128008.0,66104.0,44731.0,18410.0,1903.0,36129.0,438.0,26397.0
2021.0,Centro-Oeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,Centro-Oeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,Centro-Oeste,4.0,1.0,1.0,471925.0,165177.0,159716.0,192670.0,6044.0,110118.0,3034.0,343.0
2021.0,Centro-Oeste,4.0,1.0,2.0,1662.0,245.0,460.0,266.0,29.0,898.0,5.0,4.0
2021.0,Centro-Oeste,4.0,2.0,1.0,2580.0,553.0,862.0,865.0,45.0,798.0,8.0,2.0
2021.0,Centro-Oeste,4.0,2.0,2.0,439.0,0.0,314.0,47.0,0.0,66.0,0.0,12.0
2021.0,Centro-Oeste,4.0,3.0,1.0,14772.0,5732.0,5665.0,5691.0,140.0,3118.0,117.0,41.0
2021.0,Centro-Oeste,4.0,4.0,1.0,125649.0,31725.0,39616.0,45169.0,2688.0,37374.0,626.0,176.0
2021.0,Centro-Oeste,4.0,4.0,2.0,2176.0,363.0,584.0,697.0,41.0,735.0,1.0,118.0
2021.0,Nordeste,1.0,0.0,1.0,108656.0,424.0,25586.0,21527.0,6078.0,54474.0,636.0,355.0
2021.0,Nordeste,1.0,0.0,2.0,14632.0,61.0,3493.0,2367.0,695.0,7924.0,99.0,54.0
2021.0,Nordeste,2.0,0.0,1.0,2903132.0,77581.0,752232.0,344560.0,175840.0,1610113.0,12218.0,8169.0
2021.0,Nordeste,2.0,0.0,2.0,240387.0,20495.0,57343.0,19856.0,11037.0,113793.0,690.0,37668.0
2021.0,Nordeste,3.0,0.0,1.0,5703120.0,2163173.0,1885770.0,646145.0,185307.0,2952458.0,18703.0,14737.0
2021.0,Nordeste,3.0,0.0,2.0,2659292.0,1054597.0,927754.0,244664.0,84422.0,1375253.0,8047.0,19152.0
2021.0,Nordeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,Nordeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,Nordeste,4.0,1.0,1.0,1844573.0,731812.0,753491.0,400037.0,41204.0,641187.0,6826.0,1828.0
2021.0,Nordeste,4.0,1.0,2.0,14823.0,7711.0,5250.0,2908.0,514.0,6098.0,37.0,16.0
2021.0,Nordeste,4.0,2.0,1.0,44784.0,8305.0,15216.0,4409.0,3853.0,21107.0,173.0,26.0
2021.0,Nordeste,4.0,2.0,2.0,14865.0,797.0,5819.0,1463.0,519.0,6924.0,79.0,61.0
2021.0,Nordeste,4.0,3.0,1.0,13999.0,5290.0,5040.0,4471.0,183.0,4277.0,22.0,6.0
2021.0,Nordeste,4.0,3.0,2.0,2071.0,696.0,1223.0,275.0,57.0,513.0,2.0,1.0
2021.0,Nordeste,4.0,4.0,1.0,170154.0,59389.0,58574.0,35165.0,5067.0,70726.0,508.0,114.0
2021.0,Nordeste,4.0,4.0,2.0,10871.0,2591.0,3338.0,1144.0,308.0,6016.0,58.0,7.0
2021.0,Norte,1.0,0.0,1.0,35696.0,707.0,8482.0,5609.0,972.0,19634.0,145.0,854.0
2021.0,Norte,1.0,0.0,2.0,4327.0,0.0,545.0,736.0,207.0,2775.0,30.0,34.0
2021.0,Norte,2.0,0.0,1.0,1506375.0,174413.0,385643.0,159696.0,32389.0,913493.0,3901.0,11253.0
2021.0,Norte,2.0,0.0,2.0,224194.0,34162.0,61823.0,9564.0,3607.0,102855.0,463.0,45882.0
2021.0,Norte,3.0,0.0,1.0,1758415.0,832826.0,569345.0,173508.0,28922.0,969953.0,3466.0,13221.0
2021.0,Norte,3.0,0.0,2.0,936063.0,433132.0,354297.0,36895.0,16498.0,441057.0,1673.0,85643.0
2021.0,Norte,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,Norte,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,Norte,4.0,1.0,1.0,331152.0,117894.0,115674.0,68884.0,4536.0,140176.0,1255.0,627.0
2021.0,Norte,4.0,1.0,2.0,1267.0,540.0,647.0,205.0,9.0,403.0,2.0,1.0
2021.0,Norte,4.0,2.0,1.0,5306.0,371.0,2471.0,1015.0,57.0,1758.0,1.0,4.0
2021.0,Norte,4.0,2.0,2.0,1827.0,0.0,481.0,273.0,54.0,980.0,4.0,35.0
2021.0,Norte,4.0,3.0,1.0,6132.0,2166.0,1520.0,2584.0,63.0,1929.0,32.0,4.0
2021.0,Norte,4.0,3.0,2.0,29.0,0.0,10.0,2.0,1.0,16.0,0.0,0.0
2021.0,Norte,4.0,4.0,1.0,54866.0,19650.0,13573.0,13032.0,742.0,27252.0,197.0,70.0
2021.0,Norte,4.0,4.0,2.0,3116.0,1058.0,529.0,635.0,62.0,1828.0,10.0,52.0
2021.0,Sudeste,1.0,0.0,1.0,98860.0,4730.0,20053.0,43456.0,6106.0,28656.0,471.0,118.0
2021.0,Sudeste,1.0,0.0,2.0,14288.0,0.0,1508.0,6492.0,706.0,5482.0,58.0,42.0
2021.0,Sudeste,2.0,0.0,1.0,6258415.0,926670.0,1310426.0,2571076.0,229364.0,2121109.0,18379.0,8061.0
2021.0,Sudeste,2.0,0.0,2.0,151461.0,20410.0,32793.0,53528.0,6143.0,53145.0,342.0,5510.0
2021.0,Sudeste,3.0,0.0,1.0,7394281.0,3315473.0,1513144.0,3052367.0,343427.0,2460314.0,18341.0,6688.0
2021.0,Sudeste,3.0,0.0,2.0,426936.0,228200.0,113648.0,144470.0,17381.0,149152.0,923.0,1362.0
2021.0,Sudeste,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,Sudeste,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,Sudeste,4.0,1.0,1.0,2866345.0,967253.0,857970.0,1554219.0,59624.0,375588.0,17134.0,1810.0
2021.0,Sudeste,4.0,1.0,2.0,10390.0,4563.0,3650.0,5213.0,206.0,1289.0,29.0,3.0
2021.0,Sudeste,4.0,2.0,1.0,116413.0,5644.0,35271.0,44632.0,5026.0,30889.0,474.0,121.0
2021.0,Sudeste,4.0,2.0,2.0,5032.0,20.0,852.0,1605.0,275.0,2270.0,16.0,14.0
2021.0,Sudeste,4.0,3.0,1.0,55883.0,22281.0,11570.0,37802.0,863.0,5427.0,196.0,25.0
2021.0,Sudeste,4.0,3.0,2.0,663.0,286.0,211.0,302.0,5.0,71.0,74.0,0.0
2021.0,Sudeste,4.0,4.0,1.0,833471.0,161787.0,193378.0,406632.0,27220.0,200583.0,4850.0,808.0
2021.0,Sudeste,4.0,4.0,2.0,8933.0,3198.0,2889.0,4082.0,223.0,1716.0,18.0,5.0
2021.0,Sul,1.0,0.0,1.0,59707.0,474.0,12308.0,38171.0,2367.0,6518.0,229.0,114.0
2021.0,Sul,1.0,0.0,2.0,5907.0,0.0,1240.0,4052.0,93.0,481.0,18.0,23.0
2021.0,Sul,2.0,0.0,1.0,2077277.0,286836.0,337785.0,1344167.0,66743.0,320145.0,4748.0,3689.0
2021.0,Sul,2.0,0.0,2.0,122446.0,26143.0,19650.0,74108.0,1757.0,12881.0,280.0,13770.0
2021.0,Sul,3.0,0.0,1.0,2605262.0,1224022.0,626845.0,1587449.0,67741.0,314566.0,5823.0,2838.0
2021.0,Sul,3.0,0.0,2.0,242737.0,131455.0,55182.0,160454.0,4047.0,21025.0,480.0,1549.0
2021.0,Sul,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,Sul,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,Sul,4.0,1.0,1.0,717530.0,176794.0,207990.0,453887.0,11127.0,40475.0,3516.0,535.0
2021.0,Sul,4.0,1.0,2.0,1335.0,267.0,253.0,978.0,21.0,76.0,7.0,0.0
2021.0,Sul,4.0,2.0,1.0,44719.0,3515.0,11603.0,25919.0,3082.0,4012.0,65.0,38.0
2021.0,Sul,4.0,2.0,2.0,959.0,0.0,185.0,715.0,21.0,36.0,0.0,2.0
2021.0,Sul,4.0,3.0,1.0,19446.0,6868.0,4060.0,13880.0,458.0,930.0,110.0,8.0
2021.0,Sul,4.0,3.0,2.0,72.0,52.0,10.0,56.0,3.0,3.0,0.0,0.0
2021.0,Sul,4.0,4.0,1.0,313562.0,99040.0,80799.0,206396.0,5533.0,19654.0,960.0,220.0
2021.0,Sul,4.0,4.0,2.0,2554.0,440.0,868.0,1431.0,36.0,205.0,13.0,1.0
